playerId,season,name,team,position,team_rank,ev_icetime,offensive_rank,defensive_rank,general_play_rank,physicality_rank,penalties_rank,Finishing,penalty_kill_rank,power_play_rank,overall
8474567,2023,Zach Bogosian,MIN,D,20,52.0,44.0,92.0,66.0,67.0,15.0,63.0,0.0,0.0,72.0
8481006,2023,Tyler Tucker,STL,D,16,10.0,4.0,53.0,2.0,98.0,2.0,81.0,0.0,0.0,9.0
8477504,2023,Josh Morrissey,WPG,D,4,99.0,97.0,62.0,88.0,33.0,81.0,66.0,0.0,35.0,93.0
8476967,2023,Brett Kulak,EDM,D,9,61.0,67.0,90.0,84.0,45.0,27.0,45.0,0.0,0.0,87.0
8479980,2023,Nicolas Hague,VGK,D,14,66.0,45.0,66.0,39.0,81.0,65.0,21.0,72.0,0.0,59.0
8476874,2023,Olli Maatta,DET,D,18,56.0,36.0,93.0,49.0,29.0,79.0,73.0,0.0,0.0,64.0
8480727,2023,Zach Whitecloud,VGK,D,14,47.0,37.0,91.0,57.0,85.0,52.0,44.0,0.0,0.0,69.0
8476988,2023,Matt Benning,SJS,D,32,7.0,18.0,5.0,2.0,58.0,0.0,12.0,0.0,0.0,1.0
8482624,2023,Daniil Miromanov,CGY,D,24,16.0,89.0,88.0,94.0,3.0,41.0,71.0,0.0,0.0,90.0
8480222,2023,Sebastian Aho,NYI,D,15,40.0,30.0,26.0,46.0,32.0,99.0,64.0,0.0,0.0,30.0
8483460,2023,David Jiricek,CBJ,D,29,28.0,30.0,25.0,16.0,21.0,7.0,36.0,0.0,0.0,10.0
8481014,2023,Alexander Romanov,NYI,D,15,93.0,65.0,32.0,39.0,73.0,77.0,89.0,5.0,0.0,49.0
8474565,2023,Alex Pietrangelo,VGK,D,14,58.0,88.0,32.0,61.0,18.0,94.0,26.0,27.0,30.0,62.0
8478452,2023,Caleb Jones,COL,D,8,10.0,55.0,51.0,52.0,81.0,20.0,1.0,0.0,0.0,47.0
8479378,2023,Logan Stanley,WPG,D,4,11.0,27.0,41.0,32.0,89.0,1.0,74.0,0.0,0.0,25.0
8480839,2023,Rasmus Dahlin,BUF,D,22,100.0,89.0,57.0,75.0,71.0,74.0,67.0,0.0,74.0,88.0
