playerId,season,name,team,position,situation,icetime,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts,cap_hit,team_rank
8476958,2023,Jaccob Slavin,CAR,D,other,3698.0,56.58,0.62,0.47,0.48,0.65,0.48,0.6,155.0,7.01,0.79,0.39,1.76,0.26,3.6,3.2,0.74,0.79,0.74,2.0,3.0,6.0,4.0,3.0,13.0,6.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,5.0,9.0,0.0,0.0,2.0,3.0,0.0,7.0,2.0,1.0,0.25,0.2,0.34,0.0,1.0,0.0,13.0,10.0,10.0,0.0,0.1,0.53,0.34,0.54,0.54,0.53,63.0,15.0,11.0,10.0,27.0,13.0,3.0,9.0,38.0,4832.0,0.0,0.0,0.0,5.0,41.01,11.67,11.37,11.67,11.37,40.0,19.0,19.0,78.0,12.0,6.0,1.0,27.0,12.0,20.0,1.15,1.24,9.28,1.0,2.0,9.0,78.0,59.0,59.0,0.69,1.32,1.32,11.03,11.03,10.83,45.58,7.27,6.33,7.27,6.33,47.0,18.0,18.0,83.0,8.0,3.0,2.0,40.0,14.0,11.0,1.26,1.53,4.48,0.0,4.0,4.0,83.0,65.0,65.0,0.95,0.82,0.82,7.4,7.4,6.55,14.99,16.61,141.0,77.0,0.1,0.0,2.0,0.0,1.0,0.0,5300000,3
8476958,2023,Jaccob Slavin,CAR,D,all,101729.0,74.37,0.52,0.59,0.56,0.61,0.55,0.6,210.0,168.17,6.41,8.43,49.79,5.68,89.46,72.24,6.22,6.44,6.25,11.0,20.0,151.0,81.0,108.0,340.0,37.0,6.0,24.0,1.0,33.0,0.0,93.0,76.0,145.0,226.0,4.0,8.0,55.0,71.0,32.0,219.0,11.0,2.0,4.55,1.19,0.66,3.0,3.0,0.0,341.71,232.0,232.75,26.0,1.77,3.37,1.14,7.05,7.04,6.88,2017.0,201.0,265.0,304.0,1247.0,278.0,231.0,265.0,1243.0,193033.0,8.0,22.0,10.0,120.0,1002.2,89.29,86.43,89.98,87.1,886.0,500.0,564.0,1950.0,82.0,108.0,10.0,1044.0,246.0,96.0,28.73,29.88,30.68,26.0,31.0,25.0,1974.71,1386.0,1399.83,13.24,17.55,17.7,84.83,85.35,83.85,825.03,83.27,78.67,82.8,78.22,782.0,343.0,377.0,1502.0,79.0,92.0,16.0,816.0,212.0,97.0,22.82,26.53,33.91,29.0,29.0,21.0,1486.86,1125.0,1116.15,12.62,21.82,21.82,74.07,73.59,71.35,193.33,134.7,3794.0,2453.0,0.0,0.0,0.0,0.0,0.0,0.0,5300000,3
8476958,2023,Jaccob Slavin,CAR,D,5on5,84341.0,74.37,0.58,0.55,0.61,0.59,0.59,0.58,199.0,146.58,4.72,7.32,45.47,4.94,80.35,59.2,4.59,4.75,4.62,9.0,17.0,127.0,75.0,101.0,303.0,29.0,3.0,20.0,0.0,30.0,0.0,87.0,62.0,124.0,199.0,3.0,6.0,44.0,51.0,25.0,196.0,5.0,1.0,3.86,0.54,0.32,3.0,0.0,0.0,304.71,202.0,202.75,19.0,1.5,2.39,0.63,5.59,5.58,5.45,1649.0,166.0,152.0,277.0,1054.0,239.0,197.0,217.0,996.0,154546.0,6.0,10.0,5.0,92.0,896.52,71.74,69.27,72.42,69.94,780.0,459.0,523.0,1762.0,64.0,100.0,8.0,953.0,216.0,70.0,26.06,26.33,19.34,24.0,26.0,14.0,1786.71,1239.0,1252.83,11.64,15.78,15.83,67.55,68.07,66.84,623.05,52.37,50.25,51.9,49.8,584.0,267.0,297.0,1148.0,49.0,65.0,8.0,649.0,147.0,55.0,17.97,18.7,15.7,24.0,20.0,5.0,1132.86,851.0,842.15,8.02,13.3,13.33,47.06,46.59,45.85,113.49,93.07,2900.0,2012.0,7.81,0.97,144.0,16.0,110.0,16.0,5300000,3
8476958,2023,Jaccob Slavin,CAR,D,4on5,12257.0,70.17,0.13,0.2,0.2,0.21,0.22,0.26,155.0,11.63,0.61,0.51,1.95,0.39,4.14,8.4,0.6,0.61,0.6,0.0,0.0,15.0,1.0,2.0,18.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,11.0,13.0,14.0,1.0,2.0,7.0,14.0,6.0,14.0,2.0,0.0,0.33,0.28,0.0,0.0,2.0,0.0,18.0,16.0,16.0,6.0,0.12,0.17,0.17,0.56,0.56,0.55,251.0,4.0,100.0,11.0,136.0,13.0,27.0,31.0,180.0,12226.0,2.0,0.0,0.0,0.0,40.55,3.49,3.44,3.49,3.44,47.0,8.0,10.0,65.0,4.0,1.0,1.0,40.0,11.0,4.0,1.05,1.46,0.99,1.0,2.0,1.0,65.0,55.0,55.0,0.45,0.17,0.27,3.67,3.67,3.63,147.44,22.63,21.11,22.63,21.11,140.0,57.0,58.0,255.0,20.0,24.0,6.0,121.0,45.0,31.0,3.33,5.57,13.73,4.0,4.0,12.0,255.0,197.0,197.0,3.51,7.7,7.67,18.47,18.47,17.86,3.77,15.21,64.0,240.0,0.91,0.01,7.0,1.0,7.0,1.0,5300000,3
8476958,2023,Jaccob Slavin,CAR,D,5on4,1433.0,39.6,0.81,0.85,0.84,0.87,0.83,0.83,124.0,1.48,0.15,0.1,0.37,0.05,0.74,0.59,0.15,0.15,0.15,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.03,0.0,0.0,0.18,0.18,0.18,54.0,16.0,2.0,6.0,30.0,13.0,4.0,8.0,29.0,10345.0,0.0,8.0,4.0,10.0,21.79,1.96,1.94,1.96,1.94,17.0,13.0,11.0,41.0,2.0,0.0,0.0,23.0,6.0,1.0,0.41,0.76,0.79,0.0,1.0,1.0,41.0,30.0,30.0,0.41,0.0,0.0,2.38,2.38,2.35,4.57,0.46,0.46,0.46,0.46,6.0,0.0,2.0,8.0,2.0,0.0,0.0,3.0,3.0,0.0,0.08,0.39,0.0,1.0,1.0,0.0,8.0,6.0,6.0,0.05,0.0,0.0,0.51,0.51,0.51,21.74,3.73,314.0,48.0,0.05,0.0,2.0,0.0,2.0,0.0,5300000,3
8483495,2023,Simon Nemec,NJD,D,other,2393.0,16.45,0.35,0.43,0.55,0.52,0.56,0.48,100.0,3.56,0.17,0.36,1.01,0.16,2.9,1.4,0.14,0.17,0.14,0.0,1.0,4.0,2.0,4.0,10.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,10.0,6.0,6.0,0.0,0.09,0.22,0.0,0.27,0.27,0.23,34.0,10.0,5.0,3.0,16.0,7.0,3.0,10.0,14.0,4080.0,2.0,0.0,0.0,8.0,33.24,5.63,4.97,5.63,4.97,34.0,12.0,18.0,64.0,7.0,7.0,2.0,24.0,12.0,10.0,0.87,1.56,3.2,1.0,2.0,4.0,64.0,46.0,46.0,0.74,2.14,2.14,4.23,4.23,3.87,26.45,10.33,10.18,10.33,10.18,23.0,13.0,17.0,53.0,11.0,1.0,1.0,15.0,3.0,18.0,0.56,0.31,9.46,1.0,2.0,8.0,53.0,36.0,36.0,0.37,0.47,0.47,10.22,10.22,10.09,12.56,16.63,93.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,918333,23
8483495,2023,Simon Nemec,NJD,D,all,71507.0,22.83,0.5,0.5,0.5,0.51,0.5,0.5,200.0,79.8,5.23,4.83,23.83,2.79,43.27,32.05,4.89,5.17,4.84,13.0,3.0,73.0,39.0,89.0,201.0,19.0,3.0,13.0,0.0,13.0,0.0,34.0,49.0,70.0,109.0,15.0,33.0,22.0,18.0,25.0,98.0,6.0,8.0,2.17,0.76,2.3,2.0,1.0,0.0,199.22,112.0,111.86,18.0,1.07,2.68,1.45,4.85,4.84,4.73,1464.0,144.0,141.0,189.0,990.0,205.0,208.0,223.0,828.0,145784.0,33.0,25.0,10.0,105.0,639.61,63.89,59.18,63.93,59.25,612.0,265.0,375.0,1252.0,58.0,90.0,7.0,637.0,155.0,85.0,18.46,19.88,25.55,25.0,24.0,9.0,1250.98,877.0,876.9,9.46,20.38,20.25,53.1,53.3,52.02,636.04,62.87,61.13,63.28,61.56,595.0,276.0,357.0,1228.0,67.0,68.0,8.0,627.0,167.0,77.0,17.07,20.66,25.13,21.0,23.0,23.0,1238.37,871.0,878.12,8.8,13.29,13.29,58.39,58.95,58.01,131.59,131.51,2444.0,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,918333,23
8483495,2023,Simon Nemec,NJD,D,5on5,61511.0,22.83,0.53,0.51,0.5,0.51,0.5,0.5,177.0,59.05,3.67,3.24,18.82,2.1,31.17,23.0,3.38,3.61,3.32,11.0,2.0,50.0,32.0,69.0,151.0,15.0,2.0,9.0,0.0,7.0,0.0,24.0,40.0,48.0,80.0,12.0,27.0,19.0,17.0,24.0,72.0,4.0,6.0,1.5,0.45,1.72,1.0,1.0,0.0,149.22,82.0,81.86,17.0,0.67,1.9,1.45,2.89,2.88,2.83,1240.0,112.0,116.0,179.0,833.0,179.0,182.0,180.0,699.0,114709.0,27.0,23.0,9.0,87.0,539.32,51.08,47.68,51.12,47.74,508.0,231.0,310.0,1049.0,49.0,76.0,4.0,552.0,121.0,66.0,16.18,15.56,19.34,23.0,22.0,4.0,1047.98,739.0,738.89,7.41,16.55,16.44,42.04,42.25,41.58,544.97,46.1,44.69,46.51,45.11,510.0,239.0,309.0,1058.0,47.0,59.0,6.0,553.0,147.0,49.0,14.83,18.32,12.95,18.0,17.0,12.0,1068.38,749.0,756.13,7.23,11.67,11.67,41.67,42.22,41.49,85.89,83.46,1870.0,1787.0,5.09,0.45,105.0,12.0,79.0,12.0,918333,23
8483495,2023,Simon Nemec,NJD,D,4on5,3082.0,10.32,0.18,0.13,0.15,0.14,0.17,0.16,150.0,2.96,0.4,0.12,0.48,0.09,0.88,2.02,0.4,0.4,0.4,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,0.12,0.0,0.28,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.03,0.0,0.0,0.43,0.43,0.43,72.0,2.0,14.0,0.0,56.0,3.0,12.0,13.0,44.0,8482.0,4.0,0.0,0.0,4.0,8.54,0.77,0.77,0.77,0.77,9.0,3.0,3.0,15.0,0.0,0.0,0.0,9.0,2.0,1.0,0.19,0.3,0.28,0.0,0.0,0.0,15.0,12.0,12.0,0.1,0.0,0.0,0.87,0.87,0.87,42.52,3.43,3.29,3.43,3.29,39.0,19.0,25.0,83.0,4.0,6.0,0.0,42.0,12.0,4.0,1.01,1.22,1.19,1.0,1.0,2.0,83.0,58.0,58.0,0.91,0.81,0.81,3.54,3.54,3.46,1.93,12.49,36.0,230.0,0.06,0.0,1.0,1.0,1.0,1.0,918333,23
8483495,2023,Simon Nemec,NJD,D,5on4,4521.0,20.83,0.66,0.85,0.79,0.9,0.74,0.85,106.0,12.77,0.58,1.0,3.25,0.38,7.78,5.01,0.57,0.58,0.57,2.0,0.0,16.0,2.0,16.0,34.0,2.0,0.0,3.0,0.0,3.0,0.0,6.0,6.0,16.0,18.0,0.0,0.0,1.0,0.0,1.0,17.0,1.0,0.0,0.38,0.2,0.0,0.0,0.0,0.0,34.0,18.0,18.0,1.0,0.25,0.56,0.0,0.83,0.83,0.81,118.0,20.0,6.0,7.0,85.0,16.0,11.0,20.0,71.0,11427.0,0.0,2.0,1.0,4.0,53.98,5.72,5.09,5.72,5.09,56.0,18.0,44.0,118.0,2.0,7.0,1.0,50.0,17.0,7.0,1.13,2.16,2.44,1.0,0.0,1.0,118.0,74.0,74.0,1.13,1.69,1.67,5.19,5.19,4.96,20.65,2.91,2.87,2.91,2.87,21.0,5.0,5.0,31.0,4.0,2.0,1.0,15.0,5.0,6.0,0.58,0.81,1.53,0.0,3.0,1.0,31.0,26.0,26.0,0.27,0.34,0.34,2.84,2.84,2.84,18.27,3.26,344.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,918333,23
8479371,2023,Dante Fabbro,NSH,D,other,1279.0,11.7,0.69,0.55,0.38,0.58,0.43,0.57,104.0,0.75,0.02,0.03,0.18,0.03,0.33,0.41,0.02,0.02,0.02,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.2,0.0,0.03,0.03,0.03,23.0,0.0,4.0,2.0,17.0,3.0,3.0,5.0,12.0,4045.0,0.0,0.0,0.0,4.0,10.96,3.62,3.61,3.62,3.61,10.0,5.0,3.0,18.0,4.0,1.0,0.0,6.0,2.0,7.0,0.28,0.19,3.15,1.0,0.0,3.0,18.0,15.0,15.0,0.17,0.2,0.0,3.78,3.78,3.77,15.11,1.63,1.48,1.63,1.48,16.0,4.0,9.0,29.0,2.0,0.0,0.0,12.0,5.0,3.0,0.35,0.56,0.71,0.0,2.0,0.0,29.0,20.0,20.0,0.32,0.0,0.0,1.95,1.95,1.78,13.83,11.43,111.0,82.0,0.04,0.0,2.0,0.0,1.0,0.0,2500000,11
8479371,2023,Dante Fabbro,NSH,D,all,54938.0,19.37,0.54,0.53,0.49,0.54,0.5,0.54,270.0,67.49,2.39,3.53,20.44,2.26,38.6,28.78,2.35,2.38,2.33,6.0,4.0,65.0,31.0,45.0,141.0,13.0,3.0,12.0,0.0,13.0,1.0,35.0,32.0,62.0,93.0,12.0,24.0,45.0,10.0,40.0,92.0,4.0,0.0,1.96,0.43,0.0,3.0,0.0,0.0,142.37,96.0,96.53,34.0,0.72,2.43,0.08,3.03,3.02,2.95,1150.0,132.0,108.0,160.0,750.0,134.0,173.0,138.0,705.0,148023.0,24.0,6.0,3.0,88.0,477.22,45.22,43.34,46.06,44.12,443.0,217.0,240.0,900.0,43.0,57.0,5.0,479.0,141.0,40.0,14.12,18.02,13.08,20.0,12.0,11.0,918.05,660.0,673.08,6.63,10.87,10.82,41.03,41.6,40.86,478.95,38.77,37.17,38.44,36.87,474.0,186.0,295.0,955.0,41.0,42.0,4.0,513.0,107.0,40.0,13.97,13.53,11.27,20.0,15.0,6.0,947.08,660.0,653.9,6.86,7.51,7.51,38.12,37.92,36.92,140.08,125.3,2669.0,2292.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,11
8479371,2023,Dante Fabbro,NSH,D,5on5,49047.0,19.37,0.55,0.52,0.51,0.53,0.52,0.53,237.0,64.63,2.3,3.38,19.88,2.17,37.29,26.98,2.25,2.28,2.23,6.0,3.0,62.0,30.0,44.0,136.0,12.0,3.0,11.0,0.0,13.0,1.0,34.0,30.0,59.0,89.0,11.0,22.0,36.0,8.0,39.0,88.0,4.0,0.0,1.87,0.43,0.0,3.0,0.0,0.0,137.37,92.0,92.53,33.0,0.68,2.23,0.08,2.89,2.88,2.81,1009.0,129.0,82.0,152.0,646.0,124.0,156.0,116.0,613.0,111328.0,22.0,6.0,3.0,71.0,451.48,40.56,38.7,41.4,39.48,420.0,205.0,227.0,852.0,38.0,55.0,5.0,458.0,135.0,32.0,13.48,17.47,9.61,18.0,12.0,8.0,870.05,625.0,638.08,6.28,10.35,10.42,36.41,36.99,36.26,412.63,32.54,31.49,32.21,31.18,406.0,162.0,246.0,814.0,32.0,34.0,3.0,448.0,87.0,33.0,12.35,11.21,8.98,19.0,10.0,3.0,806.08,568.0,561.9,5.34,6.51,6.51,31.37,31.18,30.66,79.83,72.48,1909.0,1718.0,2.81,0.05,77.0,4.0,56.0,4.0,2500000,11
8479371,2023,Dante Fabbro,NSH,D,4on5,4269.0,19.32,0.18,0.12,0.18,0.11,0.18,0.13,175.0,1.42,0.07,0.04,0.14,0.04,0.5,1.21,0.07,0.07,0.07,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.01,0.0,0.0,0.08,0.08,0.08,104.0,1.0,22.0,5.0,76.0,5.0,13.0,15.0,71.0,10705.0,2.0,0.0,0.0,0.0,11.25,1.01,0.99,1.01,0.99,11.0,4.0,8.0,23.0,1.0,1.0,0.0,10.0,4.0,1.0,0.32,0.37,0.32,1.0,0.0,0.0,23.0,15.0,15.0,0.11,0.32,0.4,0.71,0.71,0.71,48.89,4.53,4.15,4.53,4.15,50.0,19.0,39.0,108.0,6.0,8.0,1.0,50.0,15.0,4.0,1.21,1.75,1.57,0.0,3.0,3.0,108.0,69.0,69.0,1.19,1.0,1.0,4.72,4.72,4.42,2.83,20.55,36.0,300.0,0.16,0.0,3.0,0.0,3.0,0.0,2500000,11
8479371,2023,Dante Fabbro,NSH,D,5on4,343.0,4.3,0.83,0.87,0.78,0.86,0.83,0.84,58.0,0.69,0.01,0.08,0.24,0.02,0.47,0.18,0.01,0.01,0.01,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.03,0.0,0.0,0.03,0.03,0.03,14.0,2.0,0.0,1.0,11.0,2.0,1.0,2.0,9.0,5311.0,0.0,0.0,0.0,8.0,3.52,0.04,0.04,0.04,0.04,2.0,3.0,2.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.07,0.0,0.0,0.11,0.11,0.11,0.7,0.01,0.01,0.01,0.01,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.01,0.01,0.01,10.97,1.67,153.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000,11
8474145,2023,Robert Bortuzzo,NYI,D,other,342.0,-4.08,0.38,0.57,0.19,0.39,0.23,0.46,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,7.0,1.0,4.0,0.0,3.0,2327.0,0.0,0.0,0.0,1.0,1.76,0.6,0.6,0.6,0.6,0.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.12,0.0,0.48,0.0,0.0,0.0,4.0,3.0,3.0,0.04,0.0,0.0,0.64,0.64,0.64,7.14,0.96,0.96,0.96,0.96,7.0,3.0,7.0,17.0,0.0,0.0,0.0,7.0,2.0,1.0,0.25,0.21,0.51,0.0,0.0,0.0,17.0,10.0,10.0,0.18,0.0,0.0,1.15,1.15,1.14,8.07,6.0,39.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,950000,15
8474145,2023,Robert Bortuzzo,NYI,D,all,22244.0,-3.82,0.38,0.47,0.37,0.48,0.39,0.49,155.0,13.04,0.69,0.76,3.78,0.41,7.09,5.29,0.67,0.7,0.69,0.0,0.0,11.0,7.0,8.0,26.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,8.0,11.0,18.0,12.0,27.0,38.0,4.0,4.0,16.0,1.0,1.0,0.28,0.16,0.24,0.0,0.0,0.0,25.8,18.0,18.11,3.0,0.15,0.42,0.24,0.6,0.62,0.61,604.0,62.0,61.0,84.0,397.0,73.0,82.0,61.0,388.0,75832.0,27.0,13.0,4.0,51.0,155.41,13.07,12.52,13.2,12.66,147.0,64.0,69.0,280.0,15.0,19.0,4.0,162.0,34.0,15.0,4.23,4.48,4.37,6.0,5.0,4.0,284.1,211.0,214.8,2.07,3.35,3.35,11.78,11.91,11.72,235.97,21.15,19.99,21.0,19.85,226.0,98.0,160.0,484.0,23.0,33.0,4.0,245.0,53.0,26.0,6.17,6.55,8.44,10.0,4.0,9.0,483.36,324.0,322.5,3.68,5.86,5.86,18.98,18.93,18.49,67.54,75.11,1288.0,1417.0,0.0,0.0,0.0,0.0,0.0,0.0,950000,15
8474145,2023,Robert Bortuzzo,NYI,D,5on5,19670.0,-3.82,0.44,0.48,0.41,0.47,0.44,0.49,152.0,13.04,0.69,0.76,3.78,0.41,7.09,5.29,0.67,0.7,0.69,0.0,0.0,11.0,7.0,8.0,26.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,8.0,11.0,18.0,11.0,25.0,37.0,4.0,4.0,16.0,1.0,1.0,0.28,0.16,0.24,0.0,0.0,0.0,25.8,18.0,18.11,3.0,0.15,0.42,0.24,0.6,0.62,0.61,543.0,61.0,40.0,81.0,361.0,68.0,67.0,52.0,356.0,60856.0,25.0,13.0,4.0,42.0,148.99,11.74,11.21,11.87,11.34,142.0,60.0,68.0,270.0,13.0,19.0,4.0,157.0,32.0,13.0,3.96,4.2,3.58,5.0,5.0,3.0,274.1,202.0,205.8,1.97,3.35,3.35,10.35,10.48,10.3,188.74,15.08,14.27,14.93,14.13,185.0,75.0,124.0,384.0,15.0,25.0,3.0,203.0,41.0,16.0,5.04,5.13,4.92,9.0,3.0,3.0,383.36,260.0,258.5,2.5,4.5,4.5,13.08,13.03,12.79,45.54,48.81,1001.0,1116.0,3.26,0.24,46.0,7.0,38.0,5.0,950000,15
8474145,2023,Robert Bortuzzo,NYI,D,4on5,2133.0,-3.07,0.14,0.11,0.07,0.09,0.11,0.11,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,20.0,2.0,25.0,3.0,11.0,9.0,24.0,3613.0,2.0,0.0,0.0,0.0,4.66,0.74,0.72,0.74,0.72,5.0,1.0,0.0,6.0,2.0,0.0,0.0,3.0,2.0,1.0,0.15,0.28,0.31,1.0,0.0,1.0,6.0,6.0,6.0,0.06,0.0,0.0,0.8,0.8,0.77,37.82,4.67,4.38,4.67,4.38,32.0,19.0,27.0,78.0,7.0,7.0,1.0,34.0,9.0,8.0,0.8,1.06,2.81,1.0,1.0,5.0,78.0,51.0,51.0,0.94,1.2,1.2,4.4,4.4,4.26,0.9,7.23,12.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,950000,15
